review_id,game_id,critic_score,user_score
4085,3864,,
4086,6937,8.7,
4087,7634,,
4088,7668,,
4089,2651,6.7,
4090,1137,8.4,
4091,3146,5.2,
4092,3754,8.3,9
4093,10605,,
4094,13240,6.8,4.9
4095,5356,,
4096,12447,7.3,
4097,3689,7.9,
4098,13226,,
4099,447,7.9,7.3
4100,10772,7.5,6
4101,10975,,
4102,12290,7.8,
4103,10606,6.7,
4104,12641,7,
4105,10577,6,
4106,12257,,
4107,3655,,
4108,9812,,
4109,9306,5.8,
4110,7899,8.3,
4111,11920,8.2,
4112,1165,,
4113,13317,7.7,
4114,1254,6,
4115,6134,,
4116,7903,7.5,3.5
4117,11766,7,
4118,6747,7.7,6.4
4119,1282,8.4,
4120,12465,8.1,
4121,3386,8.1,7.8
4122,8487,,
4123,11496,,
4124,8128,8,
4125,3736,8,
4126,11682,6,
4127,7321,,
4128,10493,7.7,8.2
4129,5486,,
4130,521,8,
4131,11805,7.4,
4132,7933,7.6,
4133,1778,,
4134,11931,8,
4135,12866,7.3,
4136,7756,5.9,
4137,6146,7.3,
4138,7211,7.5,
4139,4688,,
4140,12270,6.3,
4141,13457,7.5,
4142,1422,,
4143,12290,8.1,
4144,5944,8.6,
4145,2631,,
4146,567,3.5,
4147,12211,7.5,8.4
4148,8471,,
4149,889,7.5,
4150,13301,8.6,
4151,337,8.4,
4152,11464,7.3,
4153,9010,7.8,
4154,6899,9.1,8.9
4155,13239,,
4156,726,,
4157,1182,5.1,
4158,7776,8.3,
4159,7611,8,
4160,2249,7.8,7.9
4161,13247,9.1,
4162,6765,,
4163,9294,9,
4164,13330,7.7,
4165,6509,7.5,
4166,4010,6.4,
4167,613,,
4168,13085,7.3,
4169,2738,5.5,
4170,4633,,
4171,826,6.8,
4172,2794,7.1,8
4173,2850,6,
4174,12271,7.2,
4175,5575,6.5,5.2
4176,794,3,
4177,2398,8,
4178,511,7.7,
4179,13445,5.5,
4180,1121,6.8,
4181,3333,9.3,
4182,3618,,
4183,6482,,
4184,3057,,
4185,3298,7.9,
4186,2800,,
4187,8045,8.2,8.3
4188,10414,,
4189,10444,5.7,6.9
4190,5855,6.9,7.2
4191,7370,8,
4192,3995,7.6,
4193,7732,8.8,
4194,6347,7.6,10
4195,7714,6.9,
4196,3120,8,7.7
4197,10492,,
4198,6282,6.8,6.5
4199,6850,9.4,
4200,11620,,
4201,2283,,
4202,13265,6.5,
4203,6078,,
4204,10072,,
4205,2630,,
4206,1610,5,
4207,9159,7.6,
4208,5550,,
4209,5173,,
4210,8736,7.5,7.9
4211,7381,6.9,
4212,11483,,
4213,10228,,
4214,3709,3,
4215,9674,,
4216,3418,6.9,
4217,843,7.1,
4218,2603,7.8,
4219,9004,8.3,8.1
4220,9138,,
4221,10368,7.7,6.9
4222,9843,7.2,
4223,6382,4.6,
4224,2439,,
4225,7660,7.9,
4226,2915,8,8
4227,8989,6.5,
4228,10311,,
4229,12267,9.5,
4230,6774,8.8,
4231,6065,8.3,
4232,1915,5,
4233,10738,5,
4234,4411,,
4235,6714,8.8,
4236,13337,7,
4237,12070,6.5,
4238,6112,,
4239,9818,,
4240,13087,8.6,6.7
4241,5870,,
4242,2795,8.3,7.7
4243,11085,,
4244,10553,8,
4245,10149,6.7,
4246,10392,,
4247,7178,,
4248,10615,,
4249,11086,,
4250,13519,,
4251,9539,6.1,3.8
4252,2778,7.8,
4253,11273,5,
4254,6210,7.5,
4255,7221,5,
4256,8470,5,
4257,12496,7.1,
4258,5329,8,
4259,8940,8.2,6.1
4260,12805,8.1,
4261,384,4,
4262,12284,,
4263,796,5,
4264,2631,,
4265,9247,7.5,
4266,2044,,
4267,7089,7.7,
4268,3168,6.5,
4269,5257,5,
4270,10273,,
4271,7899,8.3,
4272,11951,6.8,
4273,2892,7.4,
4274,3652,8.1,
4275,4175,,
4276,519,,
4277,12064,8.5,
4278,6707,,
4279,1354,8.4,
4280,2172,8.7,
4281,3446,8.1,
4282,1989,7.4,
4283,3298,8,
4284,3988,6.8,
4285,11593,,
4286,12068,8.3,
4287,7690,7.9,
4288,6737,8.5,
4289,5002,8,6.9
4290,5580,8.1,7.4
4291,597,8.5,
4292,3658,,
4293,10670,,
4294,11218,,
4295,8538,,
4296,6169,,
4297,2902,6,
4298,2389,8.7,
4299,172,,
4300,12690,8.1,
4301,3664,,
4302,4151,6,
4303,5779,,
4304,1384,7.7,
4305,3797,8.6,
4306,2924,,
4307,8321,,
4308,7146,,
4309,6885,7.4,
4310,6581,6.1,
4311,8479,,
4312,11231,9,
4313,11302,,
4314,12527,6.5,
4315,1260,,
4316,7653,7,
4317,99,,
4318,10675,8.4,
4319,11992,4.5,
4320,4420,7.8,
4321,4681,,
4322,10947,4.4,
4323,9631,7,
4324,13170,,
4325,3331,9.2,
4326,11917,7.5,6.1
4327,9659,,
4328,12092,5.8,
4329,8281,6.5,
4330,6637,7.8,
4331,8753,,
4332,11346,8.3,
4333,2907,6.3,8
4334,11651,7.5,
4335,6509,5.8,
4336,12850,8.9,
4337,2915,,
4338,7719,8.8,
4339,11684,8.4,
4340,6155,6.5,4.6
4341,2857,,
4342,9672,,
4343,9595,8.1,
4344,12089,8.7,
4345,1794,6.1,
4346,2631,,
4347,7755,8.7,
4348,5361,,
4349,4041,7,
4350,6093,8,
4351,10610,,
4352,4806,,
4353,22,6.1,
4354,7760,8.6,
4355,12619,7.5,7.1
4356,1907,6.7,
4357,67,,
4358,8543,7.6,
4359,7043,8,
4360,4207,8.1,
4361,1123,7.9,
4362,7597,5,
4363,5359,,
4364,5163,6.8,
4365,12789,,
4366,9512,,
4367,6909,6,
4368,3402,7,
4369,13023,,
4370,8465,,
4371,1375,8.9,
4372,6697,8.1,
4373,12529,7.3,
4374,11804,6.7,
4375,7638,,
4376,6433,7.5,
4377,10574,,
4378,5016,6.5,
4379,5404,,
4380,12203,6.5,
4381,4684,4.3,
4382,10425,6.9,
4383,13277,8.6,
4384,3985,,
4385,3674,,
4386,13252,7.9,
4387,10605,,
4388,11438,5,
4389,3464,8.4,7.8
4390,516,,
4391,8186,7.3,
4392,6386,8,
4393,11807,8,
4394,5545,6.5,
4395,11993,8.7,
4396,3455,7.4,
4397,10686,7.2,
4398,5302,,
4399,7598,6.5,
4400,12925,8.1,
4401,8323,,
4402,9335,7.6,
4403,6582,,
4404,9835,8.1,
4405,11637,5,
4406,10895,7.1,
4407,6236,,
4408,11283,,
4409,9947,8,
4410,10199,7.8,
4411,7455,7.1,
4412,4458,3.7,
4413,11303,6.8,8.3
4414,12068,8.1,
4415,3447,7.9,
4416,2621,6,
4417,10313,,
4418,11627,3.5,
4419,2860,8.6,7.9
4420,3721,9.2,
4421,8267,,
4422,1548,7.5,
4423,11214,7.5,
4424,7902,7.8,5.6
4425,6848,8.5,
4426,293,7.5,6.6
4427,3698,7.2,
4428,3998,,
4429,7687,,
4430,12934,,
4431,3655,,
4432,12939,8.2,
4433,7548,8.6,
4434,7744,8.9,
4435,10257,5.5,
4436,7688,6.5,
4437,6393,8.3,
4438,9204,6.5,
4439,6730,,
4440,11481,7,
4441,4488,7,
4442,312,7.8,7.9
4443,7007,6.5,
4444,9401,,
4445,11191,7.3,
4446,5294,,
4447,12240,8,
4448,3947,8.4,
4449,9592,7.9,
4450,4514,8,
4451,11477,,
4452,1788,,
4453,11905,7.8,
4454,12923,6.5,
4455,10559,7.3,
4456,11860,,
4457,3987,8.8,
4458,5755,,
4459,10214,7.3,
4460,10674,8.8,
4461,12267,9.6,
4462,4254,,
4463,4686,7,
4464,8154,6.3,
4465,6852,9.1,
4466,7856,9.1,
4467,8174,7.4,7.4
4468,6008,7.5,
4469,11816,,
4470,7698,,
4471,5370,,
4472,12920,7.8,
4473,6057,5.5,
4474,2613,9.2,8.4
4475,7345,5.9,7.3
4476,3823,,
4477,8310,4.5,
4478,2286,6.5,
4479,4918,8.2,8.6
4480,5233,,
4481,31,,
4482,5018,,
4483,4618,7.9,6
4484,301,6.3,
4485,6404,9.2,
4486,5443,,
4487,10961,8.3,
4488,10505,8,
4489,7535,,
4490,10142,8.5,8
4491,12785,7,
4492,5341,,
4493,7686,7,
4494,5108,,
4495,6478,7.4,
4496,9146,5.2,
4497,8886,8.1,
4498,5257,6.2,
4499,10612,,
4500,5227,,
4501,9581,3.7,
4502,13225,,
4503,13326,7.5,
4504,7208,3,
4505,1114,6.7,
4506,7700,8.7,
4507,6117,,
4508,8845,8.3,
4509,2130,,
4510,2674,5,
4511,6525,,
4512,3137,6.6,
4513,12070,6.5,
4514,3732,6.5,
4515,2582,8.5,7.9
4516,2911,5.8,
4517,7436,6.8,
4518,7892,7.2,
4519,13368,,
4520,12020,7.8,
4521,8496,,
4522,13111,,
4523,11513,,
4524,1551,,
4525,3717,,
4526,2895,7.1,
4527,7901,8,6
4528,11449,7.7,
4529,7662,,
4530,10194,8,
4531,9412,,
4532,1505,,
4533,7646,,
4534,3793,7.3,9.6
4535,7130,4.5,
4536,4856,,
4537,7931,,
4538,11871,7.2,
4539,11487,,
4540,2858,9.1,
4541,4944,4.8,4
4542,1357,8.4,
4543,3654,,
4544,9460,8,
4545,6268,,
4546,9535,,
4547,9146,6.5,
4548,7894,9,
4549,6480,7,
4550,12063,8.1,
4551,6933,,
4552,2928,,
4553,8398,,
4554,9313,7,7
4555,9071,8,
4556,6929,8.8,
4557,670,7.4,7
4558,6301,5.5,
4559,7171,,
4560,13250,8,
4561,8556,8.4,
4562,695,5.5,
4563,1159,,
4564,11827,4.6,
4565,12394,7.8,
4566,6481,4.5,
4567,4922,8.2,
4568,2639,,
4569,1707,,
4570,9864,,
4571,179,8.5,
4572,1992,6.9,
4573,8889,7.7,
4574,10142,9,8.3
4575,4331,7.4,
4576,8640,7.5,7.5
4577,760,8.9,
4578,3829,,
4579,4346,6.8,
4580,8445,,
4581,9576,,
4582,12875,,
4583,13329,7.9,
4584,13332,8.3,8.2
4585,6152,,
4586,6845,8.5,
4587,10745,,
4588,11232,8.5,
4589,11091,,
4590,1375,8.8,
4591,4945,5.5,
4592,811,,
4593,2309,8.1,
4594,2176,5.7,
4595,9548,8.2,
4596,6380,,
4597,10737,,
4598,11487,,
4599,7717,8.8,
4600,8662,7.8,7.8
4601,6391,,
4602,3306,6.6,
4603,7149,7.2,
4604,10597,,
4605,12273,8.6,
4606,8554,8.7,
4607,10425,,
4608,10998,,
4609,9365,7.4,7.3
4610,748,,
4611,8896,7.9,6.6
4612,10155,7,
4613,302,6.9,
4614,11049,5.7,5.5
4615,9182,8.4,
4616,11103,,
4617,8757,,
4618,12957,6.9,
4619,10575,6.1,
4620,2977,8.5,
4621,12238,,
4622,3557,6.5,
4623,10803,5.6,6.2
4624,6820,,
4625,9225,,
4626,7964,6,
4627,6386,8.2,
4628,4149,,
4629,9104,,
4630,9318,6.3,6.5
4631,12912,7.7,4.8
4632,3167,5.9,
4633,10607,4.5,
4634,12008,8.7,6.9
4635,1550,,
4636,12273,6.5,
4637,1207,,
4638,12270,8.4,
4639,2896,7.5,
4640,10832,7.9,8
4641,713,3.8,
4642,3798,7.7,8.5
4643,5082,,
4644,3653,7,
4645,6544,8.1,8.1
4646,165,7,
4647,11819,6.8,
4648,11854,,
4649,13260,,
4650,10716,5.9,
4651,590,4,4.3
4652,8803,,
4653,4332,6.5,
4654,10712,7.5,
4655,3033,,
4656,11892,8.5,
4657,4401,7.5,
4658,10419,,
4659,7058,,
4660,6538,,
4661,5665,6.4,
4662,9769,8.7,
4663,883,7.8,
4664,3681,4.2,
4665,3778,8.5,8
4666,11586,7.5,7.6
4667,422,4.8,
4668,10607,5.5,
4669,5299,,
4670,6923,,
4671,11588,,
4672,7283,7.6,
4673,719,,
4674,13066,,
4675,797,4,
4676,12779,,
4677,11249,,
4678,3458,8.5,
4679,6536,6.5,7.9
4680,8171,,
4681,12390,4.2,
4682,2880,7.3,
4683,13215,,
4684,2012,7.2,
4685,10646,,
4686,579,8,
4687,3670,,
4688,6692,6.5,
4689,8317,7,
4690,2532,3.5,
4691,2581,8.5,7.5
4692,7114,,
4693,5053,7,7.4
4694,2237,,
4695,10904,7.1,7.2
4696,11295,7.2,8.5
4697,10218,,
4698,10371,3,
4699,346,6.3,
4700,3879,,
4701,1548,7.5,
4702,10157,6,
4703,6383,,
4704,11961,9.3,8.6
4705,7781,6,
4706,13431,6.3,
4707,12575,,
4708,7884,8.9,
4709,6959,,
4710,10861,,
4711,11768,,
4712,3599,7.1,8.1
4713,13291,8,
4714,657,6.4,
4715,5386,,
4716,6140,7.1,5.3
4717,2473,8,
4718,8577,8,
4719,13242,7.7,4.6
4720,6261,5,
4721,3218,,
4722,1017,7,
4723,13393,5.1,
4724,3909,7,
4725,9773,,
4726,878,6.8,6.8
4727,816,4.8,
4728,2230,7.1,
4729,5570,6.9,7.2
4730,13550,,
4731,12063,8.2,
4732,3569,8.4,
4733,13234,,
4734,12390,4.2,
4735,131,7.5,8
4736,11871,7.1,
4737,1987,8,
4738,2621,6,
4739,9853,8,
4740,9794,,
4741,341,,
4742,4707,7.8,
4743,5990,,
4744,7734,7,
4745,9189,,
4746,1262,,
4747,3958,6.1,6.2
4748,10805,7.2,6.4
4749,835,7.4,6.7
4750,12749,,
4751,2016,6.3,
4752,10450,5.2,
4753,12025,7.9,
4754,12028,6.9,5.9
4755,11987,,
4756,301,7,
4757,7889,6.3,
4758,2790,,
4759,6932,4.5,
4760,12232,7.9,6
4761,740,,
4762,3361,,
4763,12062,8.4,
4764,4074,8.1,6.6
4765,4253,,
4766,163,7.6,
4767,1693,7,
4768,3689,7.8,
4769,12641,5.8,
4770,13090,7.6,7.9
4771,4379,,
4772,5579,,
4773,3184,7,6.2
4774,13141,7.3,
4775,1024,8.4,8.7
4776,6154,,
4777,3567,8,
4778,2827,,
4779,311,8,
4780,7705,,
4781,5692,,
4782,10577,4.8,
4783,6326,7.3,8.3
4784,3159,6.4,
4785,13285,7.2,
4786,11619,,
4787,1553,,
4788,2230,7.2,
4789,5344,6.2,
4790,11066,,
4791,4151,7.2,
4792,5570,6.8,7
4793,3894,,
4794,13057,8,
4795,7686,6,
4796,3447,8.2,
4797,5086,8.8,
4798,10197,4.5,
4799,12634,7.8,
4800,6920,7,
4801,2921,,
4802,11906,7.2,
4803,71,6.8,
4804,12735,8.6,
4805,7446,7,
4806,2422,,
4807,12696,8.4,
4808,4992,,
4809,2856,8.3,
4810,5168,,
4811,9970,6.3,
4812,5335,7,
4813,6044,5.6,
4814,2325,8.2,
4815,692,7,
4816,1193,6,
4817,2792,7.4,
4818,7112,,
4819,9042,5.4,
4820,1992,6.9,
4821,1885,,
4822,12806,8.5,
4823,7664,7.9,
4824,7766,7.9,
4825,8406,,
4826,10200,7.3,6.8
4827,3846,3.8,
4828,3265,,
4829,2344,6,6
4830,9602,,
4831,176,5,
4832,2926,,
4833,7325,9,
4834,4630,7,
4835,12857,8.7,
4836,11045,,
4837,13172,,
4838,12371,,
4839,6396,,
4840,1553,,
4841,3723,7.7,
4842,2839,8,
4843,6193,,
4844,2487,7.1,7.6
4845,8592,7,
4846,5934,6.7,7.6
4847,10580,5.3,
4848,10577,8,
4849,5579,7.5,
4850,5172,,
4851,2344,6,
4852,13157,3.5,
4853,7918,,
4854,5973,,
4855,12527,6.5,
4856,10451,8.8,8.8
4857,4308,6.5,
4858,8485,5,
4859,2186,7,
4860,3592,6.4,4.5
4861,6867,8.1,
4862,12063,7.1,
4863,3675,4,4.2
4864,6638,8.1,
4865,6864,9,
4866,9185,9.5,
4867,7381,6.9,
4868,10222,5.9,
4869,4685,7.8,
4870,5251,5.6,
4871,11216,8.4,
4872,3674,9.1,7.1
4873,1782,5.7,
4874,5131,,
4875,2472,7,
4876,2884,6,
4877,1750,,
4878,2704,,
4879,13239,,
4880,2631,,
4881,9193,4.5,
4882,1310,6.8,
4883,2671,9,
4884,9614,8.4,
4885,10973,,
4886,5763,8.4,
4887,12240,7.2,
4888,2000,,
4889,10889,5,
4890,9250,7,
4891,7956,,
4892,11271,5.5,
4893,899,,
4894,10251,7.5,
4895,11312,8,
4896,1312,,
4897,7774,5,
4898,6574,6,7.3
4899,2891,4,
4900,9781,,
4901,5038,7.3,
4902,1998,,
4903,11857,6.9,
4904,7927,8,
4905,11766,6.2,
4906,13253,7.5,
4907,1315,,
4908,6973,,
4909,10788,7,5.4
4910,4422,,
4911,11818,8.8,
4912,6124,7.4,6.5
4913,5371,,
4914,6757,5.7,
4915,9578,,
4916,1986,7.7,
4917,6630,,
4918,13089,,
4919,1213,8.8,
4920,5326,7.5,
4921,7103,,
4922,7380,7.4,
4923,320,5,3.5
4924,5054,8,8.1
4925,10739,,
4926,1148,8.2,
4927,2402,5.5,
4928,10530,4,
4929,16,7.1,
4930,7244,,
4931,12288,,
4932,11627,4.4,
4933,2800,5.7,
4934,1965,,
4935,12876,8.7,
4936,681,7.6,
4937,6154,,
4938,66,,
4939,1008,,
4940,7005,7,
4941,4709,,
4942,12244,6.3,
4943,12732,,
4944,5465,,
4945,12943,,
4946,7553,,
4947,5446,,
4948,3302,6.5,
4949,2314,7.8,8.1
4950,4274,,
4951,9784,7.6,
4952,7600,9.2,
4953,10311,,
4954,5288,,
4955,1116,8.2,
4956,11397,,
4957,774,6.3,
4958,12752,6.7,
4959,8514,8.2,
4960,11853,3.8,
4961,675,,
4962,5076,,
4963,383,,
4964,11540,,
4965,7875,7.2,
4966,1370,7.8,
4967,2464,,
4968,11910,7.9,
4969,4216,,
4970,7900,,
4971,7754,,
4972,520,7.7,
4973,790,,
4974,13178,,
4975,3288,6.7,
4976,11833,,
4977,7910,8.3,
4978,3169,6.4,
4979,5688,,
4980,1245,7.5,
4981,10726,,
4982,6479,7,
4983,8540,,
4984,6117,7.4,
4985,1879,7.4,
4986,3448,7.8,
4987,1987,6.5,9.2
4988,11440,,
4989,471,6.7,
4990,3475,,
4991,13425,3.5,
4992,7401,7,
4993,6042,7.9,8
4994,11916,,
4995,13334,8,8.1
4996,13166,,
4997,10572,8.5,
4998,3617,,
4999,4752,,
5000,8690,,
5001,8693,8.9,
5002,9128,,
5003,8457,8.4,
5004,5586,,
5005,8591,6.5,
5006,1322,,
5007,10902,8.5,6.5
5008,11392,8.3,
5009,10054,8.7,
5010,6146,8.4,
5011,8440,8.1,
5012,9876,,
5013,4997,5.3,
5014,12117,6.4,
5015,6666,,
5016,8835,,
5017,7051,,
5018,942,6,
5019,12866,7.3,
5020,10274,,
5021,5665,6.5,
5022,3722,,
5023,2643,,
5024,11317,7.2,7.2
5025,9728,7.5,
5026,7926,9,
5027,13259,6,
5028,10313,,
5029,7701,8.5,
5030,7551,8.5,
5031,2628,,
5032,7690,8.2,
5033,4681,,
5034,2394,,
5035,3448,7.8,
5036,13245,8.1,
5037,13214,8.1,
5038,684,6.6,
5039,12830,7.5,
5040,10308,,
5041,10322,8.5,
5042,12617,,
5043,12714,7.7,
5044,12778,6.4,
5045,5074,,
5046,5378,,
5047,2724,,
5048,1614,4,
5049,9787,5.5,
5050,6542,9.5,
5051,10691,,
5052,10174,8.2,7.6
5053,10198,7.6,
5054,2591,,
5055,10404,7.5,
5056,9455,,
5057,12386,,
5058,13423,5.9,
5059,2860,8.5,7.5
5060,6483,7.3,
5061,5363,,
5062,13173,8.8,
5063,7696,7.1,
5064,10612,,
5065,11367,6,
5066,8003,,
5067,11967,8.3,
5068,10048,7.6,4.3
5069,12711,,
5070,13278,8.3,
5071,12388,8.5,
5072,10425,,
5073,12391,7,
5074,2344,6,
5075,10549,7.7,
5076,6117,,
5077,11622,,
5078,13182,,
5079,12075,8.5,
5080,12271,7.1,
5081,889,7.6,
5082,10324,7.7,7.3
5083,8488,6,
5084,98,,
5085,2423,,
5086,2184,,
5087,5177,2,
5088,10309,,
5089,4845,6.8,6.5
5090,1701,5.4,
5091,6149,8.3,
5092,12750,6.2,
5093,6852,9,8.5
5094,2927,8.3,
5095,3186,7.7,5.5
5096,4534,,
5097,11766,7.3,
5098,3534,,
5099,7321,8.3,
5100,8893,,
5101,1136,7.8,
5102,11981,,
5103,10978,,
5104,4041,7.5,
5105,10688,6.7,
5106,1194,,
5107,3082,8,
5108,2860,9,8.5
5109,952,,
5110,10269,6.8,
5111,11459,7.8,6.9
5112,10831,7.7,7.9
5113,10612,,
5114,6392,7,
5115,11098,,
5116,557,,
5117,9715,5.1,
5118,10582,8,
5119,13414,7,
5120,7372,8.8,
5121,8982,7,
5122,5473,,
5123,4435,7.6,
5124,7568,,
5125,12882,7.5,
5126,12050,7.8,
5127,72,7.3,
5128,1992,7.5,
5129,9787,,
5130,10982,,
5131,3347,8.3,
5132,11252,,
5133,5044,5.3,
5134,3861,,
5135,12824,,
5136,12100,9.1,
5137,9431,7.5,
5138,880,4,
5139,12963,,
5140,7784,8.5,
5141,3342,9.3,
5142,5683,6.8,
5143,10734,,
5144,8805,,
5145,5549,,
5146,1691,8.3,
5147,7584,,
5148,11563,8.3,
5149,9325,5.5,6.9
5150,10263,,
5151,7628,4.5,
5152,6887,,
5153,7802,,
5154,7082,,
5155,12252,,
5156,4275,,
5157,7859,7.8,
5158,10621,5.1,
5159,7964,6,
5160,6124,7.8,7.5
5161,9274,,
5162,10745,,
5163,1781,,
5164,6634,7,
5165,8839,7.1,
5166,6402,,
5167,7771,8,
5168,23,7.8,
5169,10308,7.9,5.3
5170,12421,8.2,7.1
5171,10551,,
5172,7963,,
5173,10675,9,
5174,128,7.3,7.2
5175,10311,,
5176,11538,8.3,
5177,7428,7,
5178,7984,9.1,
5179,2893,7.2,
5180,1992,4.8,
5181,7745,9,
5182,2199,,
5183,1018,,
5184,7030,,
5185,7025,8.2,
5186,12099,8.6,
5187,804,,
5188,5241,,
5189,801,,
5190,11852,7.5,
5191,6775,8,
5192,5582,,
5193,13094,,
5194,3395,6.1,6.8
5195,7648,,
5196,8147,8.3,
5197,11596,,
5198,9478,9,
5199,12338,,
5200,2797,,
5201,353,6.3,
5202,4219,7.1,
5203,5029,8.2,
5204,7003,6.5,
5205,13062,9.1,
5206,802,,
5207,1587,8.9,
5208,2381,,
5209,8468,,
5210,3433,,
5211,3382,8,
5212,7653,7.5,4.4
5213,634,7.5,8.3
5214,2788,8.2,9.1
5215,1935,7,
5216,7904,8,5.3
5217,7085,6.5,
5218,11308,7,
5219,661,7.8,
5220,7127,7,
5221,2280,6.3,
5222,2639,6.2,
5223,8499,6,
5224,6403,9.1,
5225,719,,
5226,2470,,
5227,6938,7,
5228,10369,6.3,6.6
5229,2386,6.6,
5230,749,5.8,
5231,7932,,
5232,9867,5.3,
5233,6140,,
5234,10242,8.4,
5235,952,,
5236,7572,6.5,
5237,914,9,8.2
5238,2127,,
5239,7803,,
5240,7716,8.6,
5241,4812,4.2,4.3
5242,5547,6.6,
5243,11767,3.5,
5244,6736,8.5,
5245,8591,6,
5246,75,3,
5247,7914,8.7,
5248,9658,7.5,7.3
5249,6702,6.6,
5250,71,6.8,
5251,11892,8.5,
5252,3927,5.7,5
5253,2736,,
5254,952,,
5255,12014,,
5256,11138,,
5257,9144,2,
5258,12259,8.4,
5259,1872,7.6,
5260,3530,,
5261,9097,5,7.8
5262,12453,,
5263,4799,8.3,8.1
5264,1857,8.8,
5265,339,8.1,
5266,1003,,
5267,7646,,
5268,7613,,
5269,4399,8.7,
5270,3335,9.2,
5271,7343,,
5272,13422,7.5,
5273,4993,,
5274,697,,
5275,4506,7.1,
5276,11150,7,
5277,5595,,
5278,4969,4,
5279,7609,7.4,
5280,380,,
5281,10735,6.5,
5282,6146,7.4,
5283,6164,,
5284,5424,,
5285,495,,
5286,8499,,
5287,7900,5.9,3.1
5288,7075,,
5289,11443,7.3,
5290,10625,,
5291,5016,6.6,
5292,5445,,
5293,11489,,
5294,568,6,
5295,885,,
5296,2846,6,
5297,5469,,
5298,7861,7.4,
5299,9607,8.9,
5300,5345,7.4,
5301,3654,,
5302,1296,7.6,6.9
5303,7683,8.1,
5304,2957,,
5305,7019,8,
5306,2173,8.5,
5307,6734,7.5,
5308,2616,8,7.4
5309,1992,3.2,
5310,7002,6.9,5.6
5311,1471,8.6,6.9
5312,10997,,
5313,11597,,
5314,1435,,
5315,6866,,
5316,7941,7.6,
5317,11240,,
5318,4683,6.7,
5319,12050,7.8,
5320,6769,8,
5321,3460,,
5322,13436,,
5323,1468,8.6,4.6
5324,1141,7.5,
5325,10446,6.9,
5326,3597,,
5327,10553,8,
5328,1586,7.2,
5329,5232,,
5330,5493,,
5331,1038,8.6,
5332,10417,7.8,
5333,12719,8.3,
5334,1598,8,
5335,2830,,
5336,11435,7.7,6.9
5337,6281,,
5338,13479,8.7,
5339,8591,6.5,
5340,6751,8.1,
5341,13281,6,
5342,1092,6.4,
5343,4862,1,
5344,11955,8.5,
5345,2104,,
5346,10731,7.8,
5347,7677,,
5348,13542,8.6,
5349,11944,,
5350,4417,8.3,
5351,5360,,
5352,2512,6.5,
5353,7872,8,
5354,12242,7,
5355,9783,3.5,
5356,8887,,
5357,3881,,
5358,9875,8.5,
5359,9032,8.7,
5360,1987,6.5,
5361,12212,,
5362,7021,,
5363,12964,,
5364,8241,7.8,
5365,12217,7.8,
5366,12097,7,
5367,7076,,
5368,10734,,
5369,5352,8.3,7.5
5370,1937,4,
5371,9091,7.7,
5372,4452,5.5,
5373,13162,,
5374,79,4.9,
5375,1482,7.6,
5376,7051,,
5377,6600,5.9,
5378,1553,,
5379,6156,3.8,
5380,5493,,
5381,5274,,
5382,13287,5.9,
5383,3175,,
5384,5555,,
5385,7968,,
5386,3597,,
5387,7610,,
5388,7133,,
5389,1177,,
5390,13243,7.6,
5391,6695,8.4,
5392,1552,,
5393,1085,8.7,
5394,1877,7.8,
5395,11317,,
5396,2536,,
5397,8137,9.1,
5398,9120,9.2,
5399,11152,,
5400,8939,8.1,5.8
5401,3562,7.5,
5402,7988,7,9.1
5403,11965,,
5404,9487,,
5405,12390,3.8,
5406,536,7.2,
5407,5350,,
5408,12291,8.2,
5409,2428,,
5410,10617,5.4,
5411,6630,,
5412,7179,5.5,
5413,4681,,
5414,5699,7.3,
5415,6410,4.5,5.3
5416,4722,6.5,
5417,11199,,
5418,774,6,
5419,12546,,
5420,538,7.8,
5421,1402,7,
5422,7233,8.6,
5423,7646,,
5424,279,,
5425,8900,,
5426,18,,
5427,7661,7,
5428,12641,,
5429,4417,7.8,
5430,13449,,
5431,8021,7,
5432,5580,7.2,5.7
5433,6613,4.5,
5434,6129,7.1,6.8
5435,6554,,
5436,3220,4.8,
5437,5435,,
5438,11197,6.9,7.5
5439,2691,,
5440,889,7.8,
5441,12019,8.3,9
5442,5944,8.2,
5443,3976,,
5444,9965,8.3,8.5
5445,2469,,
5446,7677,8,
5447,5588,,
5448,9593,8,
5449,7628,4.4,
5450,6996,,
5451,10584,6.6,
5452,2667,,
5453,10286,4.5,
5454,7870,,
5455,8422,,
5456,7307,,
5457,11273,8.2,
5458,12117,6.3,
5459,961,4.9,
5460,1423,4.5,
5461,10311,,
5462,7677,7.5,
5463,6712,,
5464,7242,,
5465,7645,6.5,
5466,2393,7.5,
5467,7871,7,
5468,10899,,
5469,11245,,
5470,1908,,
5471,8288,7.7,
5472,9136,,
5473,4153,7,
5474,4689,7.2,
5475,12900,,
5476,2975,,
5477,8954,6.5,7.4
5478,11537,6.3,
5479,11686,,
5480,8459,,
5481,11641,7.6,
5482,844,8.8,
5483,7708,,
5484,8803,5.3,
5485,12825,,
5486,9701,,
5487,13413,7.5,
5488,10179,8.1,5.5
5489,2643,,
5490,7026,,
5491,5347,6.4,
5492,9686,,
5493,6154,,
5494,3711,8,
5495,7750,,
5496,12388,8.5,
5497,11766,7,
5498,278,,
5499,7204,,
5500,7228,3,
5501,7878,6,
5502,9555,,
5503,12279,8.4,
5504,13340,,
5505,54,6,
